module_code,word,phonetic,meaning,example
"gre","vanguard","/'vængɑːd | 'vænɡɑrd/","n. 前锋, 先锋, 领导者","Students and intellectuals have been in the vanguard of revolutionary change in China."
"gre","vanilla","/və'nilə | və'nɪlə/","n. [植]香草, 香子兰","I added a dollop of vanilla ice cream to the pie."
"gre","vanity","/'vænəti | ˈvænəti/","n. 空虚","Sabrina had none of the vanity so often associated with beautiful women."
"gre","vanquish","/'væŋkwiʃ | 'væŋkwɪʃ/","v. 征服, 击败, 克服","A happy ending is only possible because the hero has first vanquished the dragons."
"gre","vantage","/'væntɪdʒ/","n. 优势， 有利地位","The famous athlete had no vantage to win the game."
"gre","vapid","/'væpid | 'væpɪd/","adj. 索然乏味的","vapid conversation"
"gre","vaporize","/'veɪpəraɪz | 'vepə'raɪz/","v. 蒸发","The benzene vaporized and formed a huge cloud of gas."
"gre","vaporous","/'veɪpərəs | 'vepərəs/","adj. 空想的； 多蒸汽的",""
"gre","variability","/,vεəriə'biləti | ,veərɪə'bɪlətɪ | ,vɛrɪə'bɪləti/","n. 可变性","Operations and parameters variability—You can parameterize operations and parameters at the interface definition level."
"gre","variance","/'vεəriəns | 'veərɪəns | 'vɛrɪəns/","n. 不一致, 变化, 变异, 变迁, 分歧, 不和","a price variance of 5%"
"gre","variegate","/'verɪgeɪt | 'vɛrɪ,get/","v. 使多样化， 使色彩斑澜","To diversify(something)in color, shading, or character; variegate."
"gre","variegated","/'vεəriəɡeitid | 'veərɪgeɪtɪd; 'veərɪə-/","adj. 杂色的, 斑驳的, 多样化的","variegated grasses"
"gre","variety","/və'raɪəti/","n. 多样性； 种类； 变种","I really like the variety the store has to offer."
"gre","varnish","/'vɑ:niʃ | 'vɑːnɪʃ | 'vɑrnɪʃ/","n. 清漆, 凡立水, 光泽面, 掩饰","The varnish comes in six natural wood shades."
"gre","vascular","/'væskjulə | 'væskjʊlə | 'væskjəlɚ/","adj. [解][动]脉管的, 有脉管的, 血管的","vascular disease"
"gre","vassal","/'væsəl | 'væs(ə)l | 'væsl/","n. 诸侯, 封臣, 附庸, 诸侯","Opponents of the treaty argue that monetary union will turn France into a vassal of Germany."
"gre","vaticinate","/væ'tisineit | væ'tɪsɪneɪt/","v. 预言, 预告",""
"gre","vault","/vɔ:lt | vɔːlt | vɔlt/","n. 拱顶","The vault of this cathedral is very high."
"gre","vaulted","/'vɔːltɪd | 'vɔltɪd/","adj. 拱形的","The formal living room has a fireplace and vaulted ceilings."
"gre","vaunt","/vɔ:nt | vɔːnt/","v. 自夸","And the LORD said unto Gideon, The people that are with thee are too many for me to give the Midianites into their hands, lest Israel vaunt themselves against me, saying, Mine own hand hath saved me."
"gre","vaunting","/'vɔːltɪŋ | 'vɔ:ntiŋ/","adj. 吹嘘的， 傲慢的",""
"gre","veal","/vi:l | viːl | vil/","n. 小牛肉, 幼小的菜牛","...a veal cutlet."
"gre","veer","/viə | vɪə | vɪr/","v. 转向, (风向)顺(时针)转","The plane veered off course."
"gre","vegetate","/ˈvedʒɪˌteɪt | 'vedʒɪteɪt | 'vɛdʒətet/","v. 生长, 过单调乏味的生话","He spends all his free time at home vegetating in front of the TV."
"gre","vegetation","/,vedʒi'teiʃən | vedʒɪ'teɪʃ(ə)n | 'vɛdʒə'teʃən/","n. [植]植被, (总称)植物、草木, (植物的)生长、呆板单调的生活","Lefkas has an abundance of lush green vegetation."
"gre","vehement","/'vi:imənt | ˈvi:əmənt | viəmənt/","adj. 激烈的, 猛烈的, (情感)热烈的","She suddenly became very vehement and agitated, jumping around and shouting."
"gre","vehicle","/'viːɪk(ə)l | ˈviːɪk(ə)l | 'viːɪkl/","n. 交通工具, 车辆, 媒介物, 传达手段","a description of the stolen vehicle"
"gre","veil","/veɪl | vel/","v. 以面纱掩盖; n. 面纱；遮蔽物","A black kerchief modestly veiled her hair."
"gre","velocity","/vəˈlɒsəti | vəˈlɑsəti/","n. 速度, 速率, 迅速, 周转率","the velocity of light"
"gre","velvety","/'velviti | 'velvɪtɪ | 'vɛlvəti/","adj. 象天鹅绒的, 柔软的","the velvety texture of her skin"
"gre","venal","/'vi:nəl | 'viːn(ə)l | 'vinl/","adj. 贪污的","our venal politicians"
"gre","venality","/vi:'næləti | viː'nælətɪ/","n. 受贿",""
"gre","vendetta","/ven'detə | vɛn'dɛtə/","n. 族间仇杀, 深仇","The two sides have been engaged in a bitter private vendetta."
"gre","vendor","/'vendə; 'vendɔː | 'vɛndɚ/","n. 卖主","leading software vendors"
"gre","veneer","/və'niə | vɪ'nɪə | və'nɪr/","n. 薄板, 单板, 胶合板, 饰面, 外表, 虚饰","He was able to fool the world with his veneer of education."
"gre","venenous","/'veninəs/","adj. 有毒的","Nowadays because there is more and more unhealthy food and venenous material in our food, people drive to pay more attention to their health."
"gre","venerable","/'venərəbl | 'vɛnərəbl/","adj. 值得尊敬的， 庄严的","the venerable guitarist Pat Martino"
"gre","venerate","/'venəreit | 'venəreɪt | 'vɛnəret/","v. 崇敬","a symbol of Arab courage, to be venerated for generations"
"gre","vengeance","/'vendʒəns | 'ven(d)ʒ(ə)ns | 'vɛndʒəns/","n. 复仇, 报仇","a desire for vengeance"
"gre","vengeful","/'vendʒfl | 'vɛndʒfəl/","adj. 渴望复仇的， 复仇心重的","a vengeful god"
"gre","venial","/'vi:niəl | 'viːnɪəl | 'vinɪəl/","adj. 可宽恕的","a venial sin"
"gre","venison","/'venizən | 'venɪs(ə)n; 'venɪz(ə)n | 'vɛnəsn/","n. 野味, 鹿肉","They had a wonderful lunch of salmon salad and roast venison."
"gre","venom","/'venɔm | 'venəm | 'vɛnəm/","n. (蛇的)毒液, 恶意, 怨恨","There was real venom in her voice."
"gre","venomous","/'venəməs | 'vɛnəməs/","adj. 有毒的","Lisa shot him a venomous glance."
"gre","vent","/vent | vɛnt/","n. 通风孔, 出烟孔, 出口, (感情等的)发泄","a blocked air vent"
"gre","ventilate","/'ventɪleɪt | 'vɛntɪlet/","v. 使通风","Ventilate the room properly when stripping paint."
"gre","ventriloquist","/ven'trɪləkwɪst | vɛn'trɪləkwɪst/","n. 口技表演者， 腹语表演者","The Army was showing off its new MREs for Afghanistan, and there were sleeping models, a ventriloquist's dummy and a belly dancer."
"gre","venture","/'ventʃər | 'vɛntʃɚ/","v. 敢于；冒险; n. 冒险","When darkness fell, he would venture out."
"gre","venturesome","/'ventʃərsəm | 'vɛntʃɚsəm/","adj. 好冒险的； 冒险的","...the venturesome graduate who is determined to succeed."
"gre","veracious","/və'reiʃəs | və'reɪʃəs | və'reʃəs/","adj. 说实话的, 诚实的, 准确的, 真实的",""
"gre","veracity","/və'ræsəti | vəˈræsəti/","n. 说真实话, 老实, 诚实, (感觉, 衡量等)准确性, 精确性","We have total confidence in the veracity of our research."
"gre","verbal","/'vɜːrbl | 'vɝbl/","adj. 口头的； 言语的","verbal skills"
"gre","verbatim","/vɜːr'beɪtɪm | vɝ'betɪm/","adj. 逐字的， 照字面的","Their stories were taped and transcribed verbatim."
"gre","verbiage","/'və:biidʒ | 'vɜːbɪɪdʒ | 'vɝbɪɪdʒ/","n. 空话","“No matter how he stuffs his readers with verbiage, it never amounts to a core of truth, ” he said."
"gre","verbose","/və:'bəus | vɜː'bəʊs | vɝ'bos/","adj. 详细的, 冗长的","For once, his usually verbose wife was content to listen."
"gre","verbosity","/və:'bɔsiti/","n. 冗长","Another motivation is to reduce the verbosity of inner classes, which are currently the closest way to get this effect."
"gre","verboten","/və:'bəutən | vɜː'bəʊtən/","adj. 禁止的","Beards are virtually verboten in corporate circles."
"gre","verdant","/'və:dənt | 'vɜːd(ə)nt | 'vɝdnt/","adj. 翠绿的, 青翠的, 生疏的, 没有经验的","verdant fields"
"gre","verdict","/'və:dikt | 'vɜːdɪkt | 'vɝdɪkt/","n. [律](陪审团的)裁决, 判决, 判断, 定论, 结论","The verdict was ‘not guilty’."
"gre","verdigris","/'və:diɡris | 'vɜːdɪgriː; -griːs | 'vɝdɪɡri/","n. 铜绿, 碱性碳酸铜, 碱性醋酸铜",""
"gre","verdure","/'vɜːrdjər | 'vɝdjɚ/","n. 葱郁， 青翠； 生机勃勃",""
"gre","verge","/vɜːrdʒ | vɝdʒ/","n. 边缘","The car skidded across the road and came to a stop on the grass verge."
"gre","veridical","/və'ridikəl | vɪ'rɪdɪk(ə)l/","adj. 诚实的","How can we take their experiences as veridical reports of the afterlife?"
"gre","verifiable","/'verɪfaɪəbl | 'vɛrə,faɪəbl/","adj. 能作证的","This is not a romantic notion but verifiable fact."
"gre","verification","/ˌverɪfɪ'keɪʃn | ,vɛrɪfɪ'keʃən/","n. 确认， 查证","Prepare - Research what you want to sell using Completed Listings. Have credit card and bank information ready for verification."
"gre","verified","/'verɪfaɪd | 'vɛrə,faɪd/","adj. 已查清的， 已证实的","Furthermore, the detailed recollections of visual awareness in this case were consistent with verified events."
"gre","verify","/'verifai | 'verɪfaɪ | 'vɛrɪfaɪ/","v. 检验, 校验, 查证, 核实[计] 打开或关闭文件的读写校验","American forces will remain to verify compliance with the treaty."
"gre","verisimilar","/ˌverɪ'sɪmɪlə | ,vɛrə'sɪməlɚ/","adj. 好像真实的， 逼真的； 可能的",""
"gre","verisimilitude","/,verisi'militju:d | ,verɪsɪ'mɪlɪtjuːd/","n. 似真, 逼真","questions about the verisimilitude of the document"
"gre","veritable","/'verɪtəbl | 'vɛrɪtəbl/","adj. 名副其实的， 真正的， 确实的","The area is a veritable paradise for those who love walking and swimming."
"gre","vermin","/'və:min | 'vɜːmɪn | 'vɝmɪn/","n. 害虫, 寄生虫, 害兽, 害鸟, 歹徒","The beds were filthy and full of vermin."
"gre","vernacular","/və'nækjulə | və'nækjʊlə | vɚ'nækjəlɚ/","adj. 本国的",""
"gre","vernal","/'və:nəl | 'vɜːn(ə)l | 'vɝnl/","adj. 春天的, 春天发生的, 和煦的, 青春的","the vernal equinox"
"gre","versant","/'və:sənt | 'vɜːs(ə)nt | 'vɝsənt/","adj. 熟悉的",""
"gre","versatile","/'vɜːrsətl | 'vɝsətl/","adj. 多才多艺的； 多用途的","a very versatile performer"
"gre","verse","/və:s | vɜːs | vɝs/","n. 韵文, 诗, 诗节, 诗句, 诗篇","Let’s sing the last verse again."
"gre","versed","/və:st | vɜːst | vɝst/","adj. 精通的","a woman well versed in the art of diplomacy"
"gre","vertebrate","/英 [ˈvɜ:təbrɪt, -ˌbreɪt] 美 [ˈvə:təbrɪt, -ˌbret] | 'vɜːtɪbrət | 'vɝtɪbrət/","n. 脊椎动物","Because these cells are among the largest in the vertebrate brain, they were the first neurons to be identified."
"gre","vertex","/'və:teks | 'vɜːteks | 'vɝtɛks/","n. 顶点, 最高点, [解]头顶, [天]天顶",""
"gre","vertical","/'və:tikəl | 'vɜːtɪk(ə)l | 'vɝtɪkl/","adj. 垂直的, 直立的, 顶点的, [解]头顶的","a vertical line"
"gre","vertiginous","/vɜː'tɪdʒɪnəs | vɝ'tɪdʒɪnəs/","adj. 旋转的, 眩晕的, 眼花的, 迅速变化的, 不稳定的","a vertiginous drop to the valley below"
"gre","vertigo","/'və:tiɡəu | 'vɜːtɪgəʊ | 'vɝtɪɡo/","n. 眩晕, 晕头转向","The key to this photograph is the tilted horizon, which exaggerates the feeling of vertigo and adds to the sense of disorientation and suspension that the photo creates."
"gre","verve","/və:v | vɜːv | vɝv/","n. 气魄, 神韵, 活力, 热情","He looked for the dramatic, like the sunset in this painting, and painted it with great verve."
"gre","vessel","/'vesəl | 'ves(ə)l | 'vɛsl/","n. 船, 容器, 器皿, 脉管, 导管","a fishing vessel"
"gre","vest","/vest/","v. 授予， 赋予",""
"gre","vestige","/'vestɪdʒ | 'vɛstɪdʒ/","n. 痕迹， 遗迹","We represent the last vestige of what made this nation great – hard work."
"gre","vestigial","/ve'stidʒiəl | ve'stɪdʒɪəl; -dʒ(ə)l | vɛ'stɪdʒɪəl/","adj. 发育不全的, 退化器官的","The legs of snakes are vestigial or absent altogether."
"gre","vestment","/'vestmənt | 'ves(t)m(ə)nt | 'vɛstmənt/","n. 外衣, 制服, 衣服, 法衣, 祭坛布",""
"gre","vesture","/'vestʃə | 'vɛstʃɚ/","n. 衣服, 罩袍, 覆盖","a vesture of cloud"
"gre","veterinary","/'vetərinəri | 'vet(ə)rɪn(ə)rɪ; 'vet(ə)nrɪ | 'vɛtərənɛri/","n. 兽医","In 2009, about 27% of math PhDs were women, but more than three-quarters of veterinary graduates were women, for example."
"gre","veto","/'vi:təu | 'viːtəʊ | 'vito/","n. 否决, 禁止, 否决权","The Senate had a sufficient majority to override the presidential veto (= not accept his refusal )."
"gre","vex","/veks | vɛks/","v. 使烦恼， 使恼怒","It vexed me to think of others gossiping behind my back."
"gre","vexation","/vek'seiʃən | vek'seɪʃ(ə)n | vɛk'seʃən/","n. 恼怒, 烦恼, 着急, 苦恼的原因","He kicked the broken machine in vexation."
"gre","viable","/'vaiəbl/","adj. 能养活的, 能生育的, 可行的","viable seeds"
"gre","viaduct","/'vaiədʌkt | 'vaɪədʌkt/","n. 高架桥, 高架铁路, 间道",""
"gre","vibrancy","/'vaibrənsi | 'vaɪbrənsi/","n. 振动, 振动性, 活跃, 响亮",""
"gre","vibrant","/'vaibrənt | 'vaɪbrənt/","adj. 振动","I guess it depends on the meaning of the word “vibrant."
"gre","vibrate","/'vaɪbreɪt | vaɪ'breɪt/","v. 振动， 摇摆； 颤动， 震动","The floor was vibrating to the beat of the music."
"gre","vicar","/'vɪkər | 'vɪkɚ/","n. 教区牧师","The vicar preached to the congregation for half an hour."
"gre","vicarious","/vi'kεəriəs | vɪ'keərɪəs; vaɪ- | vaɪ'kɛrɪəs/","adj. 代理人的","Scientists have taken their first, vicarious journey to the center of the moon, thanks to a fresh look at 30-year-old moonquake data from the Apollo era."
"gre","vicinal","/'vɪsɪn(ə)l; vɪ'saɪn(ə)l | 'vɪsnəl/","adj. 邻近的","The parameter's determination of Gaussian vicinal function is proposed to be modified, based on the maximum likelihood criterion."
"gre","vicinity","/vɪ'sɪnɪtɪ | və'sɪnəti/","n. 邻近, 附近, 接近","The stolen car was found in the vicinity of the station."
"gre","vicious","/'viʃəs | 'vɪʃəs/","adj. 恶的, 不道德的, 恶意的, 刻毒的, 堕落的, 品性不端的, 有错误的","Sarah can be quite vicious at times."
"gre","vicissitude","/vɪ'sɪsɪtuːd | vɪ'sɪsɪtud/","n. 变迁， 兴衰","It is indeed a strange vicissitude of our science."
"gre","vicissitudes","/vi'sisitju:dz/","n. 兴衰；枯荣；变迁","Whatever the vicissitudes of her past life, Jill now seems to have come through."
"gre","vicissitudinous","/visisi'tju:dinəs | ˌvɪsɪsɪ'tjʊːdɪnəs/","adj. 有变化的， 变迁的",""
"gre","victimize","/'vɪktɪmaɪz/","v. 使受害， 欺骗","The men claim they have been victimized because of their political activity."
"gre","vie","/vɑɪ | vaɪ/","v. 竞争","California is vying with other states to capture a piece of the growing communications market."
"gre","vigilance","/'vɪdʒɪləns | 'vɪdʒələns/","n. 警惕， 警觉","the need for increased police vigilance"
"gre","vigilant","/'vidʒilənt | 'vɪdʒɪl(ə)nt | 'vɪdʒələnt/","adj. 警惕着的, 警醒的","Please remain vigilant at all times and report anything suspicious."
"gre","vigorous","/'vɪgərəs | 'vɪɡərəs/","adj. 精力充沛的， 有力的","Your dog needs at least 20 minutes of vigorous exercise every day."
"gre","vile","/vail | vaɪl/","adj. 卑鄙的, 可耻的, 恶劣的, 可憎的, 简陋的, 低廉的, 坏透的, 不足道的","This coffee tastes really vile."
"gre","vilify","/'vilifai | 'vɪlɪfaɪ/","v. 诽谤, 辱骂, 贬低, 轻视","The agency has been vilified by some doctors for being unnecessarily slow to approve life-saving drugs."
"gre","villainous","/'vilənəs | 'vɪlənəs/","adj. 坏人似的, 恶棍的, 恶毒的, 缺德的, 罪恶的, 腐化堕落的","He was branded by the press as ""villainous"" and ""diabolical."""
"gre","villein","/'vilən | 'vɪlən; -eɪn | 'vɪlen/","n. [史]农奴, 佃农",""
"gre","vim","/vim | vɪm/","n. 活力, 精力","She was full of vim and vigour."
"gre","vinculum","/'vɪŋkjʊləm/","n. 联结","This product can deeply penetrate into skin, it is especially easy2 to be absorbed , and it can intensify skin vinculum tissue fabric;"
"gre","vindicate","/'vindikeit | 'vɪndɪkeɪt | 'vɪndɪket/","v. 维护, 辩护, 表白","The charges are false, and we are sure we will be vindicated in court."
"gre","vindication","/,vindi'keiʃən | ,vɪndɪ'keɪʃən | ,vɪndə'keʃən/","n. 辩护, 辩明, 拥护",""
"gre","vindictive","/vin'diktiv | vɪn'dɪktɪv/","adj. 报复性的","a bitter and vindictive old man"
"gre","vintage","/'vɪntɪdʒ/","adj. 经典的； 最好的","a vintage performance from Bruce Springsteen"
"gre","vintner","/'vintnə | 'vɪntnə | 'vɪntnɚ/","n. 葡萄酒商","You don't have to buy a vineyard to be a vintner or winemaker."
"gre","violate","/'vaɪəleɪt | 'vaɪəlet/","v. 违反， 侵犯","34 protesters were arrested for violating criminal law."
"gre","violet","/'vaɪələt/","adj. 紫罗兰色的; n. 紫罗兰","I like all flowers, specially like lotus, sunflower, violet and ume."
"gre","viperous","/'vaipərəs/","adj. 有毒的, 阴险的","The boss of her husband is viperous and immoral."
"gre","viral","/'vaɪrəl/","adj. 病毒性的","a viral infection"
"gre","virile","/'virail | 'vɪraɪl | 'vɪrəl/","adj. 男性的, 男的, 有男子气概的, 精力充沛的","He wanted his sons to become strong, virile, and athletic like himself."
"gre","virility","/vi'riləti/","n. 男子气, 生殖力,男子特点,刚强有力",""
"gre","virtual","/'vɜːrtʃuəl | ˈvɝ​tʃʊəl/","adj. 实质上的， 实际上的","Argentina came to a virtual standstill while the game was being played."
"gre","virtue","/'vɜːrtʃuː | 'vɝtʃʊ/","n. 美德； 优点； 潜能","Women have often been used as symbols of virtue."
"gre","virtuosity","/,və:tju'ɔsəti | ,vɜːtʃʊ'ɒsɪtɪ | ,vɝtʃu'ɑsəti/","n. 艺术鉴别力","At that time, his virtuosity on the trumpet had no parallel in jazz."
"gre","virtuoso","/,və:tju'əuzəu | ,vɜːtjʊ'əʊzəʊ; -səʊ | ,vɝtʃu'oso/","n. 艺术品鉴赏家","violin virtuoso Vanessa Mae"
"gre","virtuous","/'vɜːrtʃuəs | 'vɝtʃuəs/","adj. 有美德的","a virtuous man"
"gre","virulence","/'vɪrələns | 'vɪrjələns/","n. 恶意， 毒性","The virulence of the café owner's anger had appalled her."
"gre","virulent","/'virjulənt | 'vɪrʊl(ə)nt; 'vɪrjʊ- | 'vɪrələnt/","adj. 剧毒的, 致命的, 刻毒的, [医]有病毒的, 恶毒的, 充满敌意的, 恶性的","a particularly virulent form of influenza"
"gre","virus","/'vaiərəs | 'vaɪrəs/","n. [微]病毒, 滤过性微生物, 毒害, 恶毒","children infected with the Aids virus"
"gre","visage","/'vizidʒ | 'vɪzɪdʒ | ˈvɪzɪdʒ/","n. <书>面貌, 容貌",""
"gre","visceral","/'vɪsərəl/","adj. 内心深处的； 内脏的","his visceral hatred of the ruling class"
"gre","viscid","/'vɪsɪd/","adj. 黏性的","The runner of water turbine which true fluent is accidental, three-dimensional, viscid and incompressible flow."
"gre","viscosity","/vɪ'skɒsɪtɪ | vɪs'kɑsəti/","n. 粘质, 粘性",""
"gre","viscous","/'viskəs | 'vɪskəs/","adj. 粘性的, 粘滞的, 胶粘的","As the liquid cools, it becomes viscous."
"gre","visible","/'vɪzəbl/","adj. 可见的， 看得见的； 能注意到的； 明显的， 可察觉到的","The comet is visible to the naked eye (= can be seen without using special equipment )."
"gre","visionary","/'vɪʒəneri | 'vɪʒənɛri/","adj. 有远见的；幻想的; n. 空想家","Under his visionary leadership, the city prospered."
"gre","vista","/'vistə | 'vɪstə/","n. 狭长的景色, 街景, 展望, 回想","Exchange programs open up new vistas for students."
"gre","vital","/'vaɪtl/","adj. 极其重要的； 充满活力的","The work she does is absolutely vital."
"gre","vitality","/vaɪ'tæləti/","n. 活力， 精力； 生命力","Despite her eighty years, Elsie was full of vitality."
"gre","vitalize","/'vaɪtɔlaɪz | 'vaitəlaiz/","v. 赋予生命， 使有生气",""
"gre","vitiate","/'viʃieit | 'vɪʃɪeɪt | 'vɪʃɪet/","v. 损害","Strategic policy during the War was vitiated because of a sharp division between easterners and westerners."
"gre","vitriolic","/,vitri'ɔlik | ,vɪtrɪ'ɒlɪk | ,vɪtrɪ'ɑlɪk/","adj. 硫酸的, 象硫酸的, 刻薄的, 讽刺的","vitriolic remarks"
"gre","vituperate","/vi'tju:pəreit | vɪ'tjuːpəreɪt; vaɪ-/","v. 谩骂, 责骂",""
"gre","vituperative","/vi'tju:pərətiv/","adj. 责骂的","vituperative comments"
"gre","vivacious","/vi'veiʃəs | vɪ'veɪʃəs; vaɪ- | vɪ'veʃəs/","adj. 活泼的, 快活的, [植]多年生的","a vivacious personality"
"gre","vivid","/'vɪvɪd/","adj. 鲜艳的； 生动的； 逼真的","I’ve got vivid memories of that summer."
"gre","vixen","/'viksən | 'vɪks(ə)n | 'vɪksn/","n. 雌狐, 唠叨的女人, 坏心眼的女人, 刁妇, 泼妇",""
"gre","vocalist","/'vəukəlist | 'vəʊk(ə)lɪst/","n. 声乐家, 歌手","He and Carla Torgerson take turns as the band's lead vocalist."
"gre","vocation","/vou'keɪʃn | vo'keʃən/","n. 天职， 神召； 职业， 行业； 禀性， 才能","Her vocation is her work as an actress."
"gre","vociferate","/vəu'sifəreit | və(ʊ)'sɪfəreɪt | vo'sɪfə,ret/","v. 大声叫, 大叫, 喊叫",""
"gre","vociferous","/vəu'sifərəs | və(ʊ)'sɪf(ə)rəs | vo'sɪfərəs/","adj. 大声叫的, 喊叫的","a vociferous opponent of the plan"
"gre","vogue","/vəuɡ | vəʊg | voɡ/","n. 时尚, 时髦, 风气, 流行, 风行","Suntanning first came into vogue in the mid-1930s."
"gre","void","/vɔɪd/","adj. 空的；缺乏的; n. 空隙， 裂缝； 空虚感","Her eyes were void of all expression."
"gre","volatile","/'vɒlətaɪl | 'vɑlətl/","adj. 飞行的, 挥发性的, 可变的, 不稳定的, 轻快的, 爆炸性的","an increasingly volatile political situation"
"gre","volcanic","/vɑːl'kænɪk | vɑl'kænɪk/","adj. 火山的","black volcanic sand"
"gre","volition","/vəu'liʃən | vəˈlɪʃ(ə)n | vəˈlɪʃən/","n. 意志","All talk about consciousness, volition, and aiming at ends is empty."
"gre","volley","/'vɑːli | 'vɑli/","v. 齐发， 群射； 截击; n. 齐发，群射","He volleyed the ball spectacularly into the far corner of the net."
"gre","volubility","/,vɔlju'biliti/","n. 流利",""
"gre","voluble","/'vɑːljəbl | 'vɑljəbl/","adj. 健谈的； 易旋转的","She was voluble with excitement."
"gre","volume","/'vɔlju:m | 'vɒljuːm | 'vɑljum/","n. 卷, 册, 体积, 量, 大量, 音量","the volume of trade"
"gre","voluminous","/və'lju:minəs | və'ljuːmɪnəs | və'lʊmənəs/","adj. 卷数多的, 大部分的, 著书多的, 容积大的, 体积大的, 丰满的, 长篇的, 庞大的","He took voluminous notes during the lecture."
"gre","voluntary","/'vɑːlənteri | 'vɑləntɛri/","adj. 自愿的， 志愿的","Workers are being encouraged to take voluntary redundancy."
"gre","voluptuary","/və'lʌptjuəri | və'lʌptjʊərɪ | və'lʌptʃuɛri/","adj. 耽于酒色的","An adventurous voluptuary, angling in all streams for variety of pleasures."
"gre","voluptuous","/və'lʌptjuəs | və'lʌptʃʊəs | və'lʌptʃuəs/","adj. 艳丽的, 奢侈逸乐的","a voluptuous gesture"
"gre","voracious","/vɔ'reiʃəs | və'reɪʃəs | və'reʃəs/","adj. 狼吞虎咽的, 贪婪的","Joseph Smith was a voracious book collector."
"gre","voracity","/vɔ'ræsəti/","n. 贪食, 贪婪","For me, this value is to be sought on a much less elevated plane than might be supposed, namely, in that which is the true function of the organ of the eye, the eye filled with voracity, the evil eye."
"gre","vortex","/'vɔ:teks | 'vɔːteks | 'vɔrtɛks/","n. 旋涡, 旋风, 涡流, (动乱, 争论等的)中心","The polar vortex is a system of wintertime winds."
"gre","votary","/'vəutəri | 'vəʊt(ə)rɪ | 'votəri/","n. 信仰者","The organismic, ""what you can do for your country"" implies that government is the master or the deity, the citizen, the servant or the votary."
"gre","vouch","/vautʃ | vaʊtʃ/","v. 担保， 保证","I can vouch for his honesty."
"gre","voucher","/'vautʃər | 'vaʊtʃɚ/","n. 证件； 收据； 凭证； 代金券","The voucher can be used at most major supermarkets."
"gre","voyeur","/vwɑ:'jə: | vwʌ'jɜː; vɒɪ- | vɔɪ'jɝ/","n. <法>窥淫狂病人,偷看下流场面的人",""
"gre","vulgar","/'vʌlɡə | 'vʌlgə | 'vʌlɡɚ/","adj. 粗俗的, 庸俗的, 普通的, 通俗的, 本土的","vulgar behaviour"
"gre","vulgarity","/vʌl'ɡærəti | vʌl'gærɪtɪ/","n. 粗俗, 粗俗语, 粗野行为",""
"gre","vulnerable","/'vʌlnərəbl/","adj. 易受伤的， 脆弱的","He took advantage of me when I was at my most vulnerable."
"gre","vulpine","/'vʌlpain | 'vʌlpaɪn/","adj. 狡猾的","She disliked his sly ways, but granted him certain vulpine intelligence."
"gre","vying","/'vaɪɪŋ/","adj. 竞争的","Although many more students are entering colleges and universities than was the case twenty years ago, there are also many more courses of study vying for their commitment."
"gre","wacky","/'wæki | 'wækɪ/","adj. <美俚>古怪的, 乖僻的, 疯疯癫癫的","a wonderfully wacky idea"
"gre","waddle","/'wɑːdl | 'wɑdl/","v. 摇摇摆摆地走",""
"gre","wade","/'weid | weɪd | wed/","v. 跋涉","Her mother came to find them, wading across a river to reach them."
"gre","waffle","/'wɔfəl | 'wɒf(ə)l | 'wɑfl/","v. 闲聊, 胡扯","Keeping things short and sweet not only shows people that you are concise and don't waffle, but that you also know what you want."
"gre","waft","/wɑ:ft, wɔft, wæft | wɒft; wɑːft | wɑft/","v. 吹送, 飘荡","The scent of climbing roses wafts through the window."
"gre","wag","/wæɡ | wæg/","v. 摇摆, 摇动, 饶舌","‘You naughty girl!’ Mom said, wagging her finger at me."
"gre","wage","/weɪdʒ | wedʒ/","v. 开始， 进行",""
"gre","waggish","/'wæɡiʃ | 'wægɪʃ | 'wæɡɪʃ/","adj. 爱开玩笑的, 滑稽的","Muskrat Castle, as the house had Been facetiously named By some waggish officer."
"gre","wail","/weil | weɪl | wel/","n. 悲叹, 哀号, 痛快",""
"gre","wainscot","/'weinskət, -skɔt | 'weɪnskət; -kɒt | 'wenskət/","n. 壁板, 装饰墙壁的材料(如瓷砖等)",""
"gre","waive","/weiv | weɪv | wev/","v. 放弃","She waived her right to a lawyer."
"gre","wallop","/'wɔləp | 'wɒləp | 'wɑləp/","v. 乱窜, 猛冲, (车等)颠簸, 沸腾作用","Once, she walloped me over the head with a frying pan."
"gre","wallow","/'wɔləu | 'wɒləʊ | 'wɑlo/","v. 打滚, <喻>沉迷, 颠簸","hippos wallowing in the mud"
"gre","walrus","/'wɔ:lrəs, 'wɔl- | 'wɔːlrəs; 'wɒl- | 'wɔlrəs/","n. [动]海象, 海象胡须","Morse was yet another name that appeared before walrus and seems to have spread to other languages only to drop out of use in English."
"gre","wan","/wɔn | wɒn | wɑn/","adj. 苍白的, 无血色的, 病态的, 暗淡的, 无力的","She gave a wan smile."
"gre","wanderlust","/'wɔndəlʌst | 'wɒndəlʌst | 'wɑndɚlʌst/","n. 旅行癖, 流浪癖","His wanderlust would not allow him to stay long in one spot."
"gre","wane","/wein | weɪn | wen/","v. 变小, 亏缺, 衰落, 退潮, 消逝, 呈下弦","My enthusiasm for the project was waning."
"gre","wangle","/'wæŋɡl | 'wæŋg(ə)l | 'wæŋgl/","v. 骗取",""
